,ra,dec,redshift,plate,fiberid,PCA_1,PCA_2,PCA_3,class
61,0.6022103598249712,0.06659998738260821,0.0264107017631547,0.0011051080550098236,0.31331331331331336,0.4012033353348161,0.08665498067219388,0.45676326824165286,0
62,0.6022170517102252,0.06487567570135418,0.025901294324867916,0.0011051080550098236,0.2802802802802803,0.6545668731641452,0.22441488738323756,0.5371610793959248,1
63,0.6024115739338648,0.064581096978678,0.02544392132411112,0.0011051080550098236,0.2992992992992993,0.5783051581649983,0.1966576713543865,0.4987381452777746,0
64,0.6024499302669999,0.06468839216912607,0.007569097256547775,0.0009823182711198447,0.14314314314314314,0.43457753354691736,0.24745264425172048,0.4563515304655581,0
65,0.6024889151394254,0.0644653454627201,0.026593307551100693,0.0009823182711198447,0.15315315315315314,0.4645743843671549,0.14862814143445513,0.4944855413023784,0
66,0.60329918777881,0.06686554444870203,0.0007998529182793308,0.2815569744597249,0.3103103103103103,0.32832119126064274,0.239416943337241,0.4226168694256463,2
67,0.6033674543494135,0.06523974394847074,0.0008161125601845505,0.2815569744597249,0.31931931931931934,0.2956252851183905,0.24671158966778628,0.4233560285554555,2
68,0.6035319103881789,0.06456686626575507,0.000750631289242936,0.2815569744597249,0.2842842842842843,0.5023572249128813,0.2796458597664859,0.43506711824113514,2
69,0.6035847532062195,0.06575446736475249,0.000806747667889205,0.2815569744597249,0.31331331331331336,0.5077007889950086,0.196917752785072,0.4179187872547996,2
70,0.6039083365529775,0.06577170278929874,0.0009270007834456463,0.2827848722986247,0.3123123123123123,0.6143370690484378,0.2619775871073743,0.33300802612241087,2
71,0.6039262653591733,0.06526838617943609,0.0007576494060092209,0.26068271119842823,0.31131131131131135,0.42706873505104903,0.28502551515941643,0.4429008793011149,2
72,0.6039407193880197,0.06574769335472117,0.0007630058922255435,0.2815569744597249,0.3123123123123123,0.20437958984594629,0.33048527437789105,0.4451294324717176,2
73,0.6034704983789304,0.06678683271335188,0.016808011341748513,0.0011051080550098236,0.2602602602602603,0.5263423217680371,0.1720789063820134,0.46734652342522637,0
74,0.6040530925554936,0.06432951226870798,0.0009026231720468668,0.2815569744597249,0.2992992992992993,0.42869341771668396,0.3136126222142678,0.4520018563908527,2
75,0.6044075752579106,0.0670868140677705,0.008071214647740152,0.0011051080550098236,0.2622622622622623,0.26682241514604244,0.23009104573684436,0.49788263709241287,0
76,0.6044001578609944,0.06711268092797712,0.008084141136776475,0.0009823182711198447,0.06406406406406406,0.5390985023821758,0.17604881637691383,0.4015766775494366,0
77,0.6041055704407724,0.0670937350377613,0.024539179073858674,0.0011051080550098236,0.26626626626626626,0.5339552122958741,0.16293715560942323,0.4732189618746275,0
78,0.6041724350679459,0.06491078250668511,0.004326580986998237,0.0009823182711198447,0.06906906906906907,0.5175045504153354,0.20204155815844077,0.43952490456940874,0
79,0.6046177690084177,0.06594740728625982,0.011887936907821948,0.0011051080550098236,0.2642642642642643,0.35963193018358014,0.14274633861422686,0.44398205333269813,0
80,0.6046334761577891,0.0663389635118177,0.0007833306779035061,0.0011051080550098236,0.2672672672672673,0.5291188058228229,0.22594259352530963,0.41322873757300327,2
81,0.6046430692980802,0.06646791377444417,0.011993377565937328,0.0009823182711198447,0.06806806806806806,0.3481816627312139,0.2158745822592834,0.4989517252341618,0
82,0.6046855412178287,0.06498037690783441,0.0007369983785923688,0.2815569744597249,0.3003003003003003,0.3606252230322652,0.3109224916512451,0.4504676124096806,2
83,0.6048987854420835,0.06612004510330097,0.0007626886090698729,0.2815569744597249,0.2642642642642643,0.22879696421089793,0.33521643317884997,0.4439238960636532,2
84,0.6050083681800877,0.06452757125037911,0.0009397591124094648,0.2827848722986247,0.26126126126126126,0.5726982988641084,0.22776153032560195,0.42017980846942593,2
85,0.6050272524609984,0.0666971866375716,0.0007573134591385109,0.2815569744597249,0.26626626626626626,0.3476771228589156,0.25062590018203296,0.41432192358380965,2
86,0.6051081630414464,0.06502544106205348,0.0007920994511404915,0.26068271119842823,0.2672672672672673,0.3803324425282188,0.2630012502088715,0.42942021795980323,2
87,0.6046168000763125,0.06521835133184586,0.01227776592385097,0.0011051080550098236,0.2502502502502503,0.4537640238380797,0.09418002011412423,0.4358222862703135,0
88,0.6046447384102892,0.06485393910048694,0.012087939144556213,0.0009823182711198447,0.025025025025025023,0.3057869282169323,0.16885515713541857,0.4377386820564014,0
89,0.6046392204844403,0.06485484244972228,0.012095888020791515,0.0011051080550098236,0.2542542542542543,0.314179459959437,0.1384931283869305,0.47300057474571716,0
90,0.6049066255593788,0.06625704767329393,0.012043560562935405,0.0009823182711198447,0.03303303303303303,0.40975855609753775,0.1600018999937414,0.4669209855343971,0
91,0.6051805392615793,0.06510357649630338,0.0008559510064848611,0.2815569744597249,0.2602602602602603,0.28798936745615167,0.35112957522884086,0.4613033327728513,2
92,0.6053667879607931,0.0666383752340665,0.0008020992830214792,0.2815569744597249,0.2682682682682683,0.30930072391422536,0.3031387147232049,0.4460507311673756,2
93,0.605486180344751,0.06694982006052187,0.0007510904166329065,0.2815569744597249,0.2762762762762763,0.26196581746563796,0.3848282823834184,0.4625315047741125,2
94,0.6055486649871715,0.06644809825840783,0.0008946128921890847,0.2815569744597249,0.2782782782782783,0.4323237884239266,0.21082878190724896,0.4393847353770422,2
95,0.6056631933161292,0.06561666176355246,0.0007183774034603576,0.2815569744597249,0.2272272272272272,0.37901184403293775,0.3110136495075286,0.4521024022766082,2
96,0.6052166007138542,0.06693358511081011,0.016604864269030097,0.0009823182711198447,0.02702702702702703,0.5008392984767542,0.13934804967309253,0.5041283909236324,0
97,0.6053019443170057,0.0669352103819082,0.01670892381223256,0.0011051080550098236,0.2752752752752753,0.46803857731822673,0.16059751109937814,0.48995101944574876,0
98,0.6053394666877446,0.06600059216863652,0.022445464857017972,0.0011051080550098236,0.2692692692692693,0.44277253195750316,0.15849394267816155,0.47688117436705946,0
99,0.604944087767667,0.06073585877016648,0.007993711704667325,0.0011051080550098236,0.2102102102102102,0.5100272821368346,0.18902503686664673,0.47506881160264003,0
100,0.604748885550009,0.05979382242017078,0.00572835476609481,0.0011051080550098236,0.24424424424424424,0.45768623905464373,0.19519124014175884,0.4215524669687426,0
101,0.6054203741017479,0.05896536456994297,0.0009379315614328018,0.2815569744597249,0.2552552552552553,0.5524031775015207,0.24767323543753084,0.44133355651263056,2
102,0.6055972639775848,0.06143912633590594,0.00084406669929634,0.2815569744597249,0.2972972972972973,0.36392334407069027,0.2562272781496191,0.4540723642182683,2
103,0.6056337426089606,0.05985081934704089,0.0008062833146590234,0.2815569744597249,0.2592592592592593,0.45004999027562237,0.20447409930056215,0.4115753197235063,2
104,0.6057342356713951,0.05932999195208939,0.0007793739703151423,0.2815569744597249,0.25825825825825827,0.24826858570246996,0.3010156351961178,0.44159289996593676,2
105,0.6058517143352841,0.059768174701288104,0.0008401717686047569,0.26068271119842823,0.24224224224224222,0.49729797182015245,0.20146886708622563,0.43085671580990925,2
106,0.6058693375795579,0.05865778707381995,0.1816852707505144,0.4322200392927308,0.5935935935935936,0.4886089775704832,0.34216788217080557,0.5162354120574782,1
107,0.6058696150392824,0.060332893546776255,0.0008060233291085239,0.2815569744597249,0.24324324324324323,0.5255627088064895,0.2655388278174887,0.4391330245300535,2
108,0.606040082573478,0.06073073121489456,0.0008164905004140994,0.26068271119842823,0.24324324324324323,0.41350495410572047,0.2549480042762502,0.4387436752161097,2
109,0.6060710318006425,0.05901420527317187,0.3914316837971569,0.0011051080550098236,0.21421421421421422,0.6155457018933972,0.30980837898029934,0.5274121975579852,1
110,0.6063367661801498,0.05940554936451728,0.0008384840088537394,0.2815569744597249,0.25125125125125125,0.5296987633706745,0.24407308514612247,0.4542199370410632,2
111,0.6063963531297835,0.059629427901629,0.0008339993047669095,0.2815569744597249,0.2092092092092092,0.3969875676914002,0.3087972064403398,0.4635898085562759,2
112,0.6065802693466052,0.06091824452085899,0.016863287666580854,0.0011051080550098236,0.12812812812812813,0.4522358315414834,0.09829240673167092,0.42750034598998093,0
113,0.6068855918062702,0.05904408649130651,0.01336038457665841,0.0011051080550098236,0.12112112112112111,0.5759945280532004,0.17161394483050701,0.4990705545667479,0
114,0.6069409903410604,0.06123237265166258,0.0008263130270022123,0.2815569744597249,0.2102102102102102,0.4341374024983442,0.23044659833509878,0.4223174176695508,2
115,0.607345002572853,0.06096442720215539,0.0007836479610591767,0.26068271119842823,0.2112112112112112,0.39455086699050057,0.2506977976875266,0.4189936451111589,2
116,0.6073963535995929,0.060317191137536155,0.0009578231622846987,0.2815569744597249,0.2122122122122122,0.45130845519132007,0.2712136534633677,0.4443216059471227,2
117,0.607165913205305,0.061235969423623325,0.0288983510133331,0.0011051080550098236,0.13713713713713713,0.5539546879989499,0.18056861865506207,0.48425254005722934,0
118,0.6075727712793508,0.05907063416408674,0.0009017713600924663,0.2815569744597249,0.12212212212212212,0.35752511248129987,0.2900319806301426,0.47433940285546455,2
119,0.6075876341753806,0.059459291379892,0.0007815949524048371,0.4322200392927308,0.7487487487487487,0.5417463922787916,0.3293159467363441,0.8690664424979637,2
120,0.6075875039553387,0.06136772942973101,0.0007827334390222437,0.26313850687622786,0.22922922922922923,0.5853591521984396,0.43595329282584727,0.44017548963242303,2
121,0.6075845140398475,0.05955718456885397,0.008202562408701795,0.0011051080550098236,0.13513513513513511,0.5138833764915793,0.2569102179084891,0.4962401933211413,0
122,0.6078630242324635,0.059001530003722685,0.0007460105266734687,0.26068271119842823,0.12812812812812813,0.5102598652742242,0.17696255188307647,0.4239496856512089,2
123,0.6081412494450487,0.06036820238146972,0.0007867461377557257,0.26068271119842823,0.13613613613613612,0.3123182663473056,0.2562285486585292,0.41685235085496264,2
124,0.608354690384686,0.05995420243198485,0.0007901242701778664,0.2815569744597249,0.12012012012012012,0.33839701190280846,0.27268819093144986,0.4267474885845541,2
125,0.6081522706519392,0.06003572209816577,0.010386293589549272,0.0011051080550098236,0.08008008008008008,0.5353856364270432,0.2307890399732899,0.4561081468790632,0
126,0.6087972889126664,0.061440716652610125,0.0008733829163317087,0.2815569744597249,0.13113113113113112,0.2563436658555426,0.2698339086502763,0.46014263669545447,2
127,0.608932054781876,0.06007290793240776,0.0008813778919431585,0.4381139489194498,0.04904904904904905,0.5967394356086302,0.2188477633562864,0.43898803453826973,2
128,0.6090002817719196,0.06043912571242182,0.000793940439991983,0.2815569744597249,0.13213213213213212,0.4404069445545822,0.2511727316795521,0.4359629498587779,2
129,0.6090852161120822,0.0597845698000205,0.3258337646365459,0.0011051080550098236,0.05005005005005005,0.571793278527523,0.335715468810698,0.5038189490926591,1
130,0.6092486208911778,0.05872076466501975,0.0007815949524048371,0.2815569744597249,0.08308308308308307,0.28629095659776904,0.34585177953299207,0.45747827316319956,2
131,0.6093131542233762,0.059188651547225225,0.0008213077919029322,0.26068271119842823,0.08508508508508508,0.43969348927287644,0.28433448846130976,0.4412633844344497,2
132,0.6094006628831514,0.05908660752398848,0.0007718362557221592,0.26068271119842823,0.08708708708708708,0.5306083569583331,0.2475293743470619,0.43356420295054754,2
133,0.6094998964921714,0.05945065676532972,0.0008232559104787502,0.2815569744597249,0.08708708708708708,0.31491089748396955,0.3396101437418738,0.4672984299251455,2
134,0.6095860008336831,0.06038683331690497,0.0006867982109764556,0.26068271119842823,0.08908908908908908,0.35584703869830775,0.2633745515446153,0.4501357482897627,2
135,0.6098198170539207,0.05923378717939218,0.3752726393159999,0.0011051080550098236,0.007007007007007007,0.6606739178347055,0.2708445258028089,0.5570668184742771,1
136,0.6094183696424065,0.05945588206845392,0.0056519417839802875,0.0011051080550098236,0.04004004004004004,0.37894491194888685,0.2609816051259339,0.4826240096615511,0
137,0.609755839036977,0.06052201383500729,0.007872057877297174,0.0012278978388998024,0.28628628628628633,0.3705011746619982,0.1461676309894432,0.46182686933888406,0
138,0.6099309560995383,0.05926820053770525,0.0008444823402302686,0.2815569744597249,0.08908908908908908,0.43427400906483093,0.22858685522892078,0.4272283748948438,2
139,0.6099764005193316,0.06135587863216781,0.0008025757676664364,0.26068271119842823,0.09209209209209208,0.46417014344415186,0.13354698833303236,0.3748112700761216,2
140,0.610233091532524,0.05962757679322208,0.0008329263277892915,0.2815569744597249,0.08608608608608607,0.3561634762636676,0.28159385188725106,0.4465759518886898,2
141,0.6102185456767786,0.060541364690273415,0.007932039324690963,0.0012278978388998024,0.2812812812812813,0.43201219652664824,0.22133843470860423,0.4760377771793414,0
142,0.6105591411439661,0.05877750193647548,0.0007865408368902917,0.26068271119842823,0.05205205205205205,0.4653254632064572,0.16738221842907436,0.39679107115829765,2
143,0.6109406949702935,0.061016243465800625,0.0007817629258401921,0.26068271119842823,0.057057057057057055,0.3374615000861956,0.2966803594224912,0.4379574392288303,2
144,0.6109306767347895,0.06099156582603918,0.020828477913429982,0.0012278978388998024,0.2992992992992993,0.35161463765589124,0.11861737676449684,0.4391018619635525,0
145,0.610979017264147,0.05940838183376543,0.000764928254874607,0.26068271119842823,0.042042042042042045,0.3824516447427786,0.24150871929284293,0.44749035779816787,2
146,0.6110285471893282,0.060761501429860566,0.0007631552019458591,0.26068271119842823,0.05405405405405406,0.32475728067196097,0.29244025334598617,0.4356218590137346,2
147,0.6107757299255284,0.05925711247369454,0.02028698754899038,0.0011051080550098236,0.006006006006006006,0.5272165041952723,0.1531891455265491,0.47061799794564535,0
148,0.6112516699297107,0.06062525723764811,0.0008210409007778681,0.2815569744597249,0.057057057057057055,0.2772256224408085,0.35918981909132763,0.45616048422085664,2
149,0.8331473199425268,0.07900916623773811,0.000770881979972192,0.0050343811394891955,0.3903903903903904,0.30382649663208205,0.31767026471085125,0.46219384490780585,2
150,0.8335549957509392,0.07924748839303804,0.006290281898502613,0.004911591355599217,0.5985985985985987,0.2648439305010187,0.3021768258752267,0.5250936811445974,0
151,0.8345488869613354,0.08060692460252336,0.0007765557493441852,0.004911591355599217,0.6246246246246246,0.5080989887379437,0.24677595017640525,0.4470455442328078,2
152,0.8349986657986784,0.08130653406378585,0.021247142369194956,0.0050343811394891955,0.42542542542542544,0.5219708439010627,0.14259460185816192,0.4625719720880144,0
153,0.834764126837418,0.07866810371735375,0.014249917765525208,0.0050343811394891955,0.42442442442442446,0.3540004625053006,0.08735503251452781,0.3762894323938262,0
154,0.8352103727139886,0.08045173924110262,0.007252765950344113,0.0331532416502947,0.2082082082082082,0.5405797483621119,0.21996304178098894,0.4589714728306184,0
155,0.8364427743990208,0.08022055557384834,0.0007669812635289466,0.0050343811394891955,0.46046046046046046,0.5134422355961187,0.209711247231332,0.41901252265697947,2
156,0.8365227465243947,0.07919503987961875,0.23555177587620757,0.0050343811394891955,0.4664664664664665,0.605514890879282,0.3209407393957041,0.5064093457152081,1
157,0.8365238381562354,0.08087288214262307,0.000785103730832254,0.0050343811394891955,0.4614614614614615,0.40366672146884025,0.27648761937047267,0.4413120017339678,2
158,0.8365491230094797,0.07972295665872665,0.0007203439991140647,0.4615667976424361,0.91991991991992,0.5655201278558517,0.23583974716782938,0.4297016075832756,2
159,0.8368362055597484,0.08051320989751926,0.0007000828567043867,0.0050343811394891955,0.4674674674674675,0.6293205833101514,0.2452570118005301,0.4184972226412058,2
160,0.8368521145699749,0.07877837463054507,0.3686783755182609,0.0050343811394891955,0.46346346346346345,0.6581462392217312,0.2716300213941881,0.4858157067069795,1
161,0.8373056559353373,0.07969256937293337,0.006978771415335943,0.0050343811394891955,0.4864864864864865,0.3379418177230327,0.3001002194697897,0.4806688470188851,0
162,0.8379347964544801,0.07999789152607026,0.022517973389946242,0.0050343811394891955,0.5075075075075075,0.4662746411537335,0.17624162531795132,0.4939024640467352,0
163,0.8386618383009982,0.08071329281164391,0.007710396510368454,0.0050343811394891955,0.5405405405405406,0.25694893433610866,0.27912530775924005,0.5029510379153533,0
164,0.8388803946321907,0.0810177602730357,0.0008195901702078515,0.4611984282907662,0.5535535535535536,0.5212856362677767,0.253803431332153,0.44090231801888224,2
165,0.8388957566390801,0.07909887287498181,0.021155596846926448,0.0050343811394891955,0.5815815815815816,0.45735028388607823,0.09704281201779473,0.43427569980931047,0
166,0.8391572202761793,0.08040881497485734,0.02106675756333866,0.0050343811394891955,0.5895895895895896,0.41799775699941766,0.09918575500955794,0.43667459299875694,0
167,0.8405492685661494,0.08118475248200968,0.0007587878926266275,0.005157170923379174,0.32932932932932935,0.33232638551408733,0.17337091573657623,0.39034186045369695,2
168,0.8408814278328103,0.08090666860795001,0.0007711787330413192,0.3276031434184675,0.3503503503503504,0.45847656547107457,0.140542793660351,0.41736249242835255,2
169,0.8408851242612949,0.07895511072852499,0.0007623153347690838,0.3276031434184675,0.34134134134134136,0.5701408075405818,0.32765217453695594,0.442971891899391,2
170,0.8409943998541547,0.07905281464431382,0.0007284011248965958,0.324533398821218,0.34234234234234234,0.4955490043501563,0.17468759434450973,0.40484241837076734,2
171,0.8410442689847337,0.07960596566861874,0.0007469946643674989,0.324533398821218,0.34134134134134136,0.4450884710153141,0.2053482780963777,0.4136387325434228,2
172,0.8412511118450439,0.08041197235493634,0.0007382977464334154,0.3276031434184675,0.35235235235235235,0.5100320348950662,0.1832128079402524,0.42340662709718707,2
173,0.8413652028088151,0.08078357784614468,0.000743769201134381,0.3276031434184675,0.3433433433433434,0.4327597264573133,0.09480022439226074,0.37402729136051815,2
174,0.8413841603137615,0.08136307375634173,0.0007467744325300335,0.324533398821218,0.33233233233233234,0.5260885084673372,0.16744619606263567,0.40157227241167753,2
175,0.8418168621185567,0.07976259320991415,0.0007865035094602129,0.3276031434184675,0.3843843843843844,0.45227126471362383,0.16633304617223674,0.4267056103858544,2
176,0.8421857070229214,0.07908176048070353,0.000674498822765457,0.324533398821218,0.3873873873873874,0.5319901122375762,0.2572707954107508,0.44985066879430136,2
177,0.8421802587588577,0.08008993711818424,0.0007256974991359809,0.4611984282907662,0.7557557557557558,0.5999841762857849,0.22299692337125168,0.430080891172051,2
178,0.8423005864314449,0.08044893049863731,0.0007812403418190876,0.0050343811394891955,0.6256256256256256,0.5001149426835932,0.23533109921056808,0.43075060230600054,2
179,0.8423891966182008,0.08076103021947022,0.0007547192027480271,0.324533398821218,0.33733733733733734,0.3679794103944031,0.2410975173578934,0.42757863040087907,2
180,0.8426607639848133,0.07872322202140628,0.0007905721993388133,0.3276031434184675,0.42342342342342343,0.4266867005077367,0.25482533053187145,0.42571847423276765,2
